order_id,customer_id,order_placement_date,on_time,in_full,otif,product_id,product_name,category
FAUG81721602,789721,31-Jul-22,1,0,0,25891102,"AM Ghee 100",beverages
FAUG81103503,789103,31-Jul-22,1,0,0,25891101,"AM Biscuits 250",Dairy
FAUG83522401,789522,31-Jul-22,1,1,1,25891103,"AM Curd 250",Dairy
FAUG81301202,789301,31-Jul-22,1,1,1,25891103,"AM Butter 250",Dairy
FAUG82603601,789603,31-Jul-22,1,0,0,25891201,"AM Butter 100",beverages
FAUG81122201,789122,31-Jul-22,0,0,0,25891201,"AM Butter 100",Dairy
FAUG81421201,789421,31-Jul-22,0,1,0,25891201,"AM Butter 100",Dairy
FAUG83122401,789122,31-Jul-22,0,0,0,25891401,"AM Curd 250",Dairy
FAUG83721202,789721,31-Jul-22,0,1,0,25891202,"AM Butter 250",Dairy
FAUG81621303,789621,31-Jul-22,1,0,0,25891303,"AM Ghee 100",Dairy
FAUG83101502,789101,01-Aug-22,1,0,0,25891203,"AM Biscuits 500",Dairy
FAUG84721203,789721,01-Aug-22,0,1,0,25891203,"AM Butter 500",Dairy
FAUG84102502,789102,01-Aug-22,1,0,0,25891101,"AM Biscuits 500",Dairy
FAUG84221402,789221,01-Aug-22,0,1,0,25891302,"AM Curd 100",Dairy
FAUG82421301,789421,01-Aug-22,1,0,0,25891301,"AM Ghee 250",Dairy
FAUG83422601,789422,01-Aug-22,0,0,0,25891502,"AM Biscuits 500",beverages
FAUG82401502,789401,01-Aug-22,0,1,0,25891103,"AM Biscuits 500",Dairy
FAUG84721502,789721,01-Aug-22,1,1,1,25891201,"AM Biscuits 500",Dairy
FAUG84121403,789121,01-Aug-22,0,1,0,25891403,"AM Curd 50",Dairy
FAUG83220503,789220,01-Aug-22,1,0,0,25891202,"AM Biscuits 250",Dairy
FAUG82320503,789320,01-Aug-22,1,1,1,25891101,"AM Biscuits 250",Dairy
FAUG83522601,789522,01-Aug-22,0,1,0,25891601,"AM Tea 500",beverages
FAUG83301602,789301,01-Aug-22,1,1,1,25891602,"AM Tea 250",beverages
FAUG82422101,789422,01-Aug-22,0,1,0,25891101,"AM Milk 500",Dairy
FAUG83422603,789422,01-Aug-22,1,1,1,25891603,"AM Tea 100",beverages
FAUG82303603,789303,01-Aug-22,0,1,0,25891603,"AM Tea 100",beverages
FAUG84520303,789520,01-Aug-22,1,1,1,25891303,"AM Ghee 100",Dairy
FAUG85103601,789103,02-Aug-22,1,0,0,25891203,"AM Butter 500",beverages
FAUG84103302,789103,02-Aug-22,0,0,0,25891302,"AM Ghee 150",Dairy
FAUG83520301,789520,02-Aug-22,0,0,0,25891301,"AM Ghee 250",Dairy
FAUG84521502,789521,02-Aug-22,0,0,0,25891101,"AM Biscuits 500",Dairy
FAUG85421502,789421,02-Aug-22,0,0,0,25891101,"AM Biscuits 500",Dairy
FAUG85201403,789201,02-Aug-22,1,0,0,25891403,"AM Curd 50",Dairy
FAUG83320503,789320,02-Aug-22,1,0,0,25891503,"AM Biscuits 250",Food
FAUG85902401,789902,02-Aug-22,1,1,1,25891401,"AM Curd 250",Dairy
FAUG83622202,789622,02-Aug-22,1,1,1,25891202,"AM Butter 250",Dairy
FAUG85102303,789102,02-Aug-22,0,1,0,25891303,"AM Ghee 100",Dairy
FAUG86303203,789303,03-Aug-22,1,1,1,25891203,"AM Butter 500",Dairy
FAUG84521302,789521,03-Aug-22,0,0,0,25891302,"AM Ghee 150",Dairy
FAUG86721603,789721,03-Aug-22,1,0,0,25891502,"AM Biscuits 500",beverages
FAUG86603403,789603,03-Aug-22,1,0,0,25891403,"AM Curd 50",Dairy
FAUG86401403,789401,03-Aug-22,1,1,1,25891103,"AM Curd 100",Dairy
FAUG85521503,789521,03-Aug-22,0,0,0,25891103,"AM Biscuits 250",Dairy
FAUG84422602,789422,03-Aug-22,0,1,0,25891401,"AM Biscuits 750",beverages
FAUG86122201,789122,03-Aug-22,1,0,0,25891201,"AM Butter 100",Dairy
FAUG84422202,789422,03-Aug-22,0,1,0,25891202,"AM Butter 250",Dairy
FAUG86903302,789903,04-Aug-22,1,0,0,25891301,"AM Ghee 150",Dairy
FAUG86202602,789202,04-Aug-22,1,1,1,25891302,"AM Biscuits 750",beverages
FAUG85601102,789601,04-Aug-22,1,1,1,25891102,"AM Milk 250",Dairy
FAUG87622603,789622,04-Aug-22,1,1,1,25891102,"AM Butter 250",beverages
FAUG85721603,789721,04-Aug-22,1,1,1,25891401,"AM Curd 100",beverages
FAUG87903402,789903,04-Aug-22,1,0,0,25891101,"AM Curd 100",Dairy
FAUG85121502,789121,04-Aug-22,0,1,0,25891402,"AM Biscuits 500",Dairy
FAUG85503602,789503,04-Aug-22,1,0,0,25891201,"AM Butter 100",beverages
FAUG86402501,789402,04-Aug-22,1,0,0,25891202,"AM Biscuits 750",Dairy
FAUG87521101,789521,04-Aug-22,0,0,0,25891101,"AM Milk 500",Dairy
FAUG85102502,789102,04-Aug-22,1,0,0,25891202,"AM Biscuits 500",Dairy
FAUG87401502,789401,04-Aug-22,1,1,1,25891502,"AM Biscuits 500",Food
FAUG88403402,789403,05-Aug-22,1,1,1,25891202,"AM Butter 250",Dairy
FAUG87221303,789221,05-Aug-22,0,1,0,25891303,"AM Ghee 100",Dairy
FAUG88202403,789202,05-Aug-22,1,1,1,25891303,"AM Curd 50",Dairy
FAUG87503302,789503,05-Aug-22,1,1,1,25891302,"AM Ghee 150",Dairy
FAUG86902103,789902,05-Aug-22,1,1,1,25891102,"AM Milk 100",Dairy
FAUG87320602,789320,05-Aug-22,1,0,0,25891102,"AM Butter 100",beverages
FAUG86121503,789121,05-Aug-22,0,1,0,25891503,"AM Biscuits 250",Food
FAUG88902402,789902,05-Aug-22,1,1,1,25891402,"AM Curd 100",Dairy
FAUG86603201,789603,05-Aug-22,1,1,1,25891201,"AM Butter 100",Dairy
FAUG88320602,789320,05-Aug-22,1,0,0,25891401,"AM Curd 250",beverages
FAUG89403203,789403,06-Aug-22,1,1,1,25891202,"AM Butter 250",Dairy
FAUG87621301,789621,06-Aug-22,0,1,0,25891301,"AM Ghee 250",Dairy
FAUG87503303,789503,06-Aug-22,1,1,1,25891102,"AM Ghee 100",Dairy
FAUG89122202,789122,06-Aug-22,1,0,0,25891102,"AM Butter 250",Dairy
FAUG87902502,789902,06-Aug-22,0,0,0,25891101,"AM Biscuits 500",Dairy
FAUG87903501,789903,06-Aug-22,1,0,0,25891103,"AM Biscuits 750",Dairy
FAUG87320601,789320,06-Aug-22,1,0,0,25891401,"AM Curd 250",beverages
FAUG88622402,789622,06-Aug-22,0,1,0,25891402,"AM Curd 100",Dairy
FAUG88422501,789422,06-Aug-22,0,0,0,25891501,"AM Biscuits 750",Food
FAUG87101501,789101,06-Aug-22,0,1,0,25891501,"AM Biscuits 750",Food
FAUG88402202,789402,06-Aug-22,1,1,1,25891202,"AM Butter 250",Dairy
FAUG87202303,789202,06-Aug-22,1,1,1,25891303,"AM Ghee 100",Dairy
FAUG89221603,789221,07-Aug-22,1,0,0,25891302,"AM Biscuits 750",beverages
FAUG88720601,789720,07-Aug-22,1,0,0,25891302,"AM Curd 250",beverages
FAUG810702403,789702,07-Aug-22,1,0,0,25891403,"AM Curd 50",Dairy
FAUG88421401,789421,07-Aug-22,0,0,0,25891401,"AM Curd 250",Dairy
FAUG89421202,789421,07-Aug-22,0,0,0,25891202,"AM Butter 250",Dairy
FAUG88702501,789702,07-Aug-22,0,0,0,25891501,"AM Biscuits 750",Food
FAUG810503401,789503,07-Aug-22,0,1,0,25891401,"AM Curd 250",Dairy
FAUG89421101,789421,08-Aug-22,0,1,0,25891101,"AM Milk 500",Dairy
FAUG811102603,789102,08-Aug-22,1,1,1,25891603,"AM Tea 100",beverages
FAUG811902202,789902,08-Aug-22,1,1,1,25891202,"AM Butter 250",Dairy
FAUG810420303,789420,08-Aug-22,0,0,0,25891303,"AM Ghee 100",Dairy
FAUG89421302,789421,08-Aug-22,0,0,0,25891302,"AM Ghee 150",Dairy
FAUG811521302,789521,08-Aug-22,1,1,1,25891302,"AM Ghee 150",Dairy
FAUG810501301,789501,08-Aug-22,0,1,0,25891301,"AM Ghee 250",Dairy
FAUG811301403,789301,08-Aug-22,0,0,0,25891403,"AM Curd 50",Dairy
FAUG89403402,789403,08-Aug-22,1,1,1,25891201,"AM Butter 100",Dairy
FAUG812102603,789102,09-Aug-22,1,1,1,25891102,"AM Milk 250",beverages
FAUG812603201,789603,09-Aug-22,1,0,0,25891101,"AM Butter 100",Dairy
FAUG812121502,789121,09-Aug-22,0,0,0,25891502,"AM Biscuits 500",Food
FAUG811720401,789720,09-Aug-22,0,1,0,25891401,"AM Curd 250",Dairy
FAUG811420603,789420,09-Aug-22,1,1,1,25891603,"AM Tea 100",beverages
FAUG812622202,789622,09-Aug-22,0,1,0,25891202,"AM Butter 250",Dairy
FAUG812721402,789721,10-Aug-22,1,0,0,25891202,"AM Butter 250",Dairy
FAUG813402501,789402,10-Aug-22,1,0,0,25891103,"AM Biscuits 750",Dairy
FAUG811301301,789301,10-Aug-22,0,0,0,25891301,"AM Ghee 250",Dairy
FAUG813902403,789902,10-Aug-22,1,1,1,25891102,"AM Curd 250",Dairy
FAUG811301201,789301,10-Aug-22,0,0,0,25891201,"AM Butter 100",Dairy
FAUG812101201,789101,10-Aug-22,0,1,0,25891201,"AM Butter 100",Dairy
FAUG813301402,789301,11-Aug-22,1,1,1,25891402,"AM Curd 100",Dairy
FAUG813201602,789201,11-Aug-22,1,1,1,25891202,"AM Butter 250",beverages
FAUG813121402,789121,11-Aug-22,0,1,0,25891402,"AM Curd 100",Dairy
FAUG814122101,789122,11-Aug-22,0,0,0,25891101,"AM Milk 500",Dairy
FAUG812501603,789501,11-Aug-22,1,1,1,25891403,"AM Curd 50",beverages
FAUG813703503,789703,11-Aug-22,1,0,0,25891102,"AM Biscuits 250",Dairy
FAUG813420203,789420,11-Aug-22,0,1,0,25891203,"AM Butter 500",Dairy
FAUG812622302,789622,11-Aug-22,0,0,0,25891302,"AM Ghee 150",Dairy
FAUG813122301,789122,11-Aug-22,0,1,0,25891301,"AM Ghee 250",Dairy
FAUG813521301,789521,11-Aug-22,0,1,0,25891301,"AM Ghee 250",Dairy
FAUG814421503,789421,11-Aug-22,1,1,1,25891503,"AM Biscuits 250",Food
FAUG814520103,789520,11-Aug-22,1,0,0,25891103,"AM Milk 100",Dairy
FAUG815203203,789203,12-Aug-22,1,1,1,25891101,"AM Butter 500",Dairy
FAUG813721301,789721,12-Aug-22,1,1,1,25891301,"AM Ghee 250",Dairy
FAUG813603301,789603,12-Aug-22,1,0,0,25891301,"AM Ghee 250",Dairy
FAUG815303401,789303,12-Aug-22,1,1,1,25891102,"AM Curd 250",Dairy
FAUG813521503,789521,12-Aug-22,0,0,0,25891501,"AM Biscuits 250",Food
FAUG814501201,789501,12-Aug-22,1,0,0,25891201,"AM Butter 100",Dairy
FAUG814422101,789422,12-Aug-22,0,0,0,25891101,"AM Milk 500",Dairy
FAUG816721301,789721,13-Aug-22,0,0,0,25891301,"AM Ghee 250",Dairy
FAUG816402502,789402,13-Aug-22,1,0,0,25891102,"AM Biscuits 500",Dairy
FAUG816102102,789102,13-Aug-22,1,0,0,25891102,"AM Milk 250",Dairy
FAUG814902502,789902,13-Aug-22,1,1,1,25891101,"AM Biscuits 500",Dairy
FAUG816422502,789422,13-Aug-22,1,1,1,25891502,"AM Biscuits 500",Food
FAUG815122403,789122,13-Aug-22,0,0,0,25891103,"AM Curd 50",Dairy
FAUG814601503,789601,13-Aug-22,1,1,1,25891503,"AM Biscuits 250",Food
FAUG814903103,789903,13-Aug-22,1,0,0,25891103,"AM Milk 100",Dairy
FAUG815903303,789903,13-Aug-22,1,0,0,25891201,"AM Butter 100",Dairy
FAUG816421602,789421,13-Aug-22,0,0,0,25891602,"AM Tea 250",beverages
FAUG815422602,789422,13-Aug-22,0,0,0,25891602,"AM Tea 250",beverages
FAUG816422401,789422,13-Aug-22,0,1,0,25891401,"AM Curd 250",Dairy
FAUG816401603,789401,13-Aug-22,1,0,0,25891603,"AM Tea 100",beverages
FAUG814221202,789221,13-Aug-22,1,1,1,25891202,"AM Butter 250",Dairy
FAUG816201501,789201,14-Aug-22,0,1,0,25891102,"AM Biscuits 750",Dairy
FAUG817520502,789520,14-Aug-22,0,0,0,25891402,"AM Biscuits 500",Dairy
FAUG815421403,789421,14-Aug-22,0,1,0,25891403,"AM Curd 50",Dairy
FAUG815101403,789101,14-Aug-22,1,1,1,25891403,"AM Curd 50",Dairy
FAUG816521503,789521,14-Aug-22,0,1,0,25891503,"AM Biscuits 250",Food
FAUG816601603,789601,14-Aug-22,1,0,0,25891103,"AM Ghee 250",beverages
FAUG817720601,789720,14-Aug-22,1,1,1,25891601,"AM Tea 500",beverages
FAUG817202402,789202,14-Aug-22,1,1,1,25891202,"AM Butter 250",Dairy
FAUG817221602,789221,14-Aug-22,1,1,1,25891203,"AM Butter 500",beverages
FAUG817121303,789121,14-Aug-22,1,1,1,25891302,"AM Ghee 100",Dairy
FAUG818421601,789421,15-Aug-22,1,0,0,25891201,"AM Butter 100",beverages
FAUG817402602,789402,15-Aug-22,1,0,0,25891102,"AM Butter 100",beverages
FAUG816421403,789421,15-Aug-22,0,0,0,25891401,"AM Curd 250",Dairy
FAUG816102602,789102,15-Aug-22,1,0,0,25891403,"AM Curd 50",beverages
FAUG818520503,789520,15-Aug-22,1,0,0,25891503,"AM Biscuits 250",Food
FAUG818522103,789522,15-Aug-22,1,1,1,25891103,"AM Milk 100",Dairy
FAUG816103103,789103,15-Aug-22,1,0,0,25891103,"AM Milk 100",Dairy
FAUG818420103,789420,15-Aug-22,0,1,0,25891103,"AM Milk 100",Dairy
FAUG818102601,789102,15-Aug-22,1,1,1,25891401,"AM Curd 250",beverages
FAUG817202603,789202,15-Aug-22,1,1,1,25891603,"AM Tea 100",beverages
FAUG819101203,789101,16-Aug-22,0,1,0,25891203,"AM Butter 500",Dairy
FAUG819503403,789503,16-Aug-22,1,0,0,25891301,"AM Curd 50",Dairy
FAUG818521501,789521,16-Aug-22,0,1,0,25891301,"AM Biscuits 750",Dairy
FAUG817603603,789603,16-Aug-22,1,0,0,25891103,"AM Biscuits 250",beverages
FAUG818303201,789303,16-Aug-22,0,1,0,25891201,"AM Butter 100",Dairy
FAUG817121201,789121,16-Aug-22,0,1,0,25891201,"AM Butter 100",Dairy
FAUG817103603,789103,16-Aug-22,1,0,0,25891101,"AM Biscuits 750",beverages
FAUG817520401,789520,16-Aug-22,1,0,0,25891401,"AM Curd 250",Dairy
FAUG820320603,789320,17-Aug-22,1,1,1,25891301,"AM Ghee 250",beverages
FAUG820520102,789520,17-Aug-22,0,0,0,25891102,"AM Milk 250",Dairy
FAUG820902102,789902,17-Aug-22,1,1,1,25891102,"AM Milk 250",Dairy
FAUG818422103,789422,17-Aug-22,1,1,1,25891103,"AM Milk 100",Dairy
FAUG819721601,789721,17-Aug-22,1,1,1,25891101,"AM Milk 500",beverages
FAUG820401402,789401,17-Aug-22,0,0,0,25891402,"AM Curd 100",Dairy
FAUG819903402,789903,17-Aug-22,1,1,1,25891402,"AM Curd 100",Dairy
FAUG818522201,789522,17-Aug-22,0,0,0,25891201,"AM Butter 100",Dairy
FAUG818421101,789421,17-Aug-22,0,0,0,25891101,"AM Milk 500",Dairy
FAUG819303603,789303,17-Aug-22,1,1,1,25891603,"AM Tea 100",beverages
FAUG818301303,789301,17-Aug-22,0,1,0,25891303,"AM Ghee 100",Dairy
FAUG821101302,789101,18-Aug-22,1,0,0,25891302,"AM Ghee 150",Dairy
FAUG819522301,789522,18-Aug-22,0,0,0,25891301,"AM Ghee 250",Dairy
FAUG821902401,789902,18-Aug-22,1,1,1,25891102,"AM Curd 250",Dairy
FAUG820522502,789522,18-Aug-22,1,1,1,25891502,"AM Biscuits 500",Food
FAUG819122403,789122,18-Aug-22,0,0,0,25891403,"AM Curd 50",Dairy
FAUG819501503,789501,18-Aug-22,0,1,0,25891503,"AM Biscuits 250",Food
FAUG819601601,789601,18-Aug-22,1,0,0,25891601,"AM Tea 500",beverages
FAUG821622601,789622,18-Aug-22,1,0,0,25891202,"AM Butter 250",beverages
FAUG819103603,789103,18-Aug-22,1,0,0,25891201,"AM Butter 100",beverages
FAUG820203501,789203,18-Aug-22,0,1,0,25891501,"AM Biscuits 750",Food
FAUG819401602,789401,18-Aug-22,1,1,1,25891602,"AM Tea 250",beverages
FAUG820401602,789401,18-Aug-22,0,1,0,25891602,"AM Tea 250",beverages
FAUG820501401,789501,18-Aug-22,0,0,0,25891401,"AM Curd 250",Dairy
FAUG821903401,789903,18-Aug-22,0,0,0,25891401,"AM Curd 250",Dairy
FAUG820521202,789521,18-Aug-22,0,0,0,25891202,"AM Butter 250",Dairy
FAUG821702303,789702,18-Aug-22,1,0,0,25891303,"AM Ghee 100",Dairy
FAUG821402403,789402,19-Aug-22,1,1,1,25891102,"AM Butter 500",Dairy
FAUG822203603,789203,19-Aug-22,1,0,0,25891102,"AM Milk 250",beverages
FAUG822420502,789420,19-Aug-22,0,1,0,25891502,"AM Biscuits 500",Food
FAUG821720502,789720,19-Aug-22,1,0,0,25891403,"AM Biscuits 500",Dairy
FAUG822601503,789601,19-Aug-22,1,0,0,25891503,"AM Biscuits 250",Food
FAUG822603602,789603,19-Aug-22,0,0,0,25891401,"AM Curd 250",beverages
FAUG822421101,789421,19-Aug-22,0,0,0,25891101,"AM Milk 500",Dairy
FAUG820622202,789622,19-Aug-22,0,1,0,25891202,"AM Butter 250",Dairy
FAUG821520401,789520,20-Aug-22,0,0,0,25891203,"AM Butter 500",Dairy
FAUG823603203,789603,20-Aug-22,0,1,0,25891203,"AM Butter 500",Dairy
FAUG822303501,789303,20-Aug-22,1,0,0,25891102,"AM Biscuits 750",Dairy
FAUG822203502,789203,20-Aug-22,1,0,0,25891103,"AM Biscuits 500",Dairy
FAUG823622503,789622,20-Aug-22,1,0,0,25891103,"AM Biscuits 250",Dairy
FAUG823522603,789522,20-Aug-22,0,1,0,25891603,"AM Tea 100",beverages
FAUG822403403,789403,20-Aug-22,0,0,0,25891102,"AM Curd 50",Dairy
FAUG823102403,789102,21-Aug-22,1,0,0,25891202,"AM Butter 250",Dairy
FAUG824522401,789522,21-Aug-22,0,1,0,25891401,"AM Curd 250",Dairy
FAUG822421401,789421,21-Aug-22,0,0,0,25891401,"AM Curd 250",Dairy
FAUG824721603,789721,21-Aug-22,0,1,0,25891603,"AM Tea 100",beverages
FAUG824221402,789221,21-Aug-22,1,0,0,25891203,"AM Butter 500",Dairy
FAUG823601101,789601,21-Aug-22,0,0,0,25891101,"AM Milk 500",Dairy
FAUG824420302,789420,21-Aug-22,0,0,0,25891302,"AM Ghee 150",Dairy
FAUG823420301,789420,21-Aug-22,1,1,1,25891201,"AM Butter 100",Dairy
FAUG823203503,789203,21-Aug-22,1,1,1,25891102,"AM Biscuits 250",Dairy
FAUG823403403,789403,21-Aug-22,0,0,0,25891403,"AM Curd 50",Dairy
FAUG823122601,789122,21-Aug-22,0,0,0,25891103,"AM Milk 100",beverages
FAUG824101601,789101,21-Aug-22,1,1,1,25891501,"AM Biscuits 750",beverages
FAUG823720602,789720,21-Aug-22,1,1,1,25891201,"AM Butter 100",beverages
FAUG823622501,789622,21-Aug-22,1,0,0,25891501,"AM Biscuits 750",Food
FAUG822420602,789420,21-Aug-22,0,1,0,25891602,"AM Tea 250",beverages
FAUG825703301,789703,22-Aug-22,0,0,0,25891301,"AM Ghee 250",Dairy
FAUG823320102,789320,22-Aug-22,0,1,0,25891102,"AM Milk 250",Dairy
FAUG825201502,789201,22-Aug-22,1,0,0,25891403,"AM Biscuits 500",Dairy
FAUG824320503,789320,22-Aug-22,1,1,1,25891202,"AM Biscuits 250",Dairy
FAUG823503403,789503,22-Aug-22,0,1,0,25891403,"AM Curd 50",Dairy
FAUG823301403,789301,22-Aug-22,1,0,0,25891403,"AM Curd 50",Dairy
FAUG824221503,789221,22-Aug-22,0,1,0,25891503,"AM Biscuits 250",Food
FAUG823320103,789320,22-Aug-22,0,1,0,25891103,"AM Milk 100",Dairy
FAUG824420501,789420,22-Aug-22,0,1,0,25891501,"AM Biscuits 750",Food
FAUG825422603,789422,22-Aug-22,0,1,0,25891101,"AM Milk 500",beverages
FAUG825521203,789521,23-Aug-22,0,1,0,25891203,"AM Butter 500",Dairy
FAUG826402503,789402,23-Aug-22,1,1,1,25891301,"AM Biscuits 250",Dairy
FAUG825321102,789321,23-Aug-22,1,1,1,25891102,"AM Milk 250",Dairy
FAUG825402502,789402,23-Aug-22,0,1,0,25891502,"AM Biscuits 500",Food
FAUG824103503,789103,23-Aug-22,1,0,0,25891101,"AM Biscuits 250",Dairy
FAUG824720103,789720,23-Aug-22,1,0,0,25891101,"AM Milk 100",Dairy
FAUG825221103,789221,23-Aug-22,1,1,1,25891103,"AM Milk 100",Dairy
FAUG825521602,789521,23-Aug-22,1,1,1,25891602,"AM Tea 250",beverages
FAUG825203602,789203,24-Aug-22,1,1,1,25891602,"AM Tea 250",beverages
FAUG825103602,789103,24-Aug-22,1,0,0,25891103,"AM Butter 100",beverages
FAUG825303203,789303,24-Aug-22,1,1,1,25891101,"AM Butter 100",Dairy
FAUG826103101,789103,24-Aug-22,0,1,0,25891101,"AM Milk 500",Dairy
FAUG826122101,789122,24-Aug-22,0,0,0,25891101,"AM Milk 500",Dairy
FAUG825521501,789521,24-Aug-22,1,0,0,25891302,"AM Biscuits 750",Dairy
FAUG826501302,789501,24-Aug-22,1,0,0,25891102,"AM Butter 100",Dairy
FAUG825101203,789101,24-Aug-22,0,1,0,25891203,"AM Butter 500",Dairy
FAUG827402203,789402,24-Aug-22,1,1,1,25891203,"AM Butter 500",Dairy
FAUG828902403,789902,25-Aug-22,1,0,0,25891103,"AM Butter 100",Dairy
FAUG827521102,789521,25-Aug-22,0,1,0,25891102,"AM Milk 250",Dairy
FAUG826202103,789202,25-Aug-22,1,0,0,25891101,"AM Milk 100",Dairy
FAUG827203103,789203,25-Aug-22,0,1,0,25891103,"AM Milk 100",Dairy
FAUG827103603,789103,25-Aug-22,1,0,0,25891103,"AM Curd 100",beverages
FAUG827403601,789403,25-Aug-22,1,0,0,25891101,"AM Milk 500",beverages
FAUG826503603,789503,25-Aug-22,1,1,1,25891601,"AM Tea 100",beverages
FAUG828420402,789420,25-Aug-22,0,0,0,25891402,"AM Curd 100",Dairy
FAUG828421402,789421,25-Aug-22,0,0,0,25891101,"AM Curd 100",Dairy
FAUG826903101,789903,25-Aug-22,1,0,0,25891101,"AM Milk 500",Dairy
FAUG828501401,789501,25-Aug-22,0,1,0,25891401,"AM Curd 250",Dairy
FAUG826421603,789421,25-Aug-22,0,1,0,25891603,"AM Tea 100",beverages
FAUG827421603,789421,25-Aug-22,0,0,0,25891603,"AM Tea 100",beverages
FAUG828520303,789520,25-Aug-22,0,0,0,25891303,"AM Ghee 100",Dairy
FAUG827403303,789403,25-Aug-22,0,0,0,25891303,"AM Ghee 100",Dairy
FAUG828903203,789903,26-Aug-22,0,0,0,25891203,"AM Butter 500",Dairy
FAUG828421302,789421,26-Aug-22,0,0,0,25891302,"AM Ghee 150",Dairy
FAUG827521302,789521,26-Aug-22,1,1,1,25891201,"AM Butter 100",Dairy
FAUG829202603,789202,26-Aug-22,1,0,0,25891102,"AM Butter 100",beverages
FAUG829401502,789401,26-Aug-22,0,1,0,25891502,"AM Biscuits 500",Food
FAUG829221502,789221,26-Aug-22,1,1,1,25891101,"AM Biscuits 500",Dairy
FAUG827703403,789703,26-Aug-22,0,1,0,25891201,"AM Butter 100",Dairy
FAUG827103503,789103,26-Aug-22,0,0,0,25891503,"AM Biscuits 250",Food
FAUG827202601,789202,26-Aug-22,0,1,0,25891601,"AM Tea 500",beverages
FAUG827401603,789401,26-Aug-22,1,0,0,25891101,"AM Butter 250",beverages
FAUG829403202,789403,26-Aug-22,0,1,0,25891202,"AM Butter 250",Dairy
FAUG829601501,789601,26-Aug-22,1,0,0,25891202,"AM Biscuits 750",Dairy
FAUG827201303,789201,26-Aug-22,1,1,1,25891101,"AM Ghee 100",Dairy
FAUG828720303,789720,26-Aug-22,1,1,1,25891303,"AM Ghee 100",Dairy
FAUG829320303,789320,26-Aug-22,0,1,0,25891303,"AM Ghee 100",Dairy
FAUG827603402,789603,26-Aug-22,1,1,1,25891402,"AM Curd 100",Dairy
FAUG827421201,789421,26-Aug-22,1,0,0,25891201,"AM Butter 100",Dairy
FAUG827721101,789721,26-Aug-22,0,0,0,25891101,"AM Milk 500",Dairy
FAUG830321403,789321,27-Aug-22,1,1,1,25891202,"AM Butter 250",Dairy
FAUG830702603,789702,27-Aug-22,0,0,0,25891603,"AM Tea 100",beverages
FAUG830320202,789320,27-Aug-22,0,0,0,25891202,"AM Butter 250",Dairy
FAUG830401403,789401,27-Aug-22,1,1,1,25891203,"AM Butter 500",Dairy
FAUG828320502,789320,27-Aug-22,1,1,1,25891201,"AM Biscuits 500",Dairy
FAUG829203302,789203,27-Aug-22,1,1,1,25891302,"AM Ghee 150",Dairy
FAUG830520503,789520,27-Aug-22,1,0,0,25891301,"AM Biscuits 250",Dairy
FAUG830420502,789420,27-Aug-22,0,1,0,25891402,"AM Biscuits 500",Dairy
FAUG829601503,789601,27-Aug-22,0,1,0,25891503,"AM Biscuits 250",Food
FAUG829420402,789420,27-Aug-22,1,1,1,25891402,"AM Curd 100",Dairy
FAUG831503403,789503,28-Aug-22,1,0,0,25891201,"AM Butter 100",Dairy
FAUG831421302,789421,28-Aug-22,0,0,0,25891302,"AM Ghee 150",Dairy
FAUG829103301,789103,28-Aug-22,1,1,1,25891301,"AM Ghee 250",Dairy
FAUG829401402,789401,28-Aug-22,1,1,1,25891102,"AM Curd 100",Dairy
FAUG831220502,789220,28-Aug-22,0,1,0,25891502,"AM Biscuits 500",Food
FAUG830621403,789621,28-Aug-22,0,1,0,25891401,"AM Curd 250",Dairy
FAUG831420403,789420,28-Aug-22,0,1,0,25891403,"AM Curd 50",Dairy
FAUG829202202,789202,28-Aug-22,0,1,0,25891101,"AM Butter 250",Dairy
FAUG831320401,789320,28-Aug-22,0,1,0,25891401,"AM Curd 250",Dairy
FAUG831122302,789122,29-Aug-22,1,0,0,25891302,"AM Ghee 150",Dairy
FAUG830703301,789703,29-Aug-22,0,1,0,25891301,"AM Ghee 250",Dairy
FAUG830121102,789121,29-Aug-22,1,0,0,25891102,"AM Milk 250",Dairy
FAUG830103502,789103,29-Aug-22,1,0,0,25891101,"AM Biscuits 500",Dairy
FAUG830603602,789603,29-Aug-22,1,1,1,25891202,"AM Butter 250",beverages
FAUG830201501,789201,29-Aug-22,1,0,0,25891501,"AM Biscuits 750",Food
FAUG831601603,789601,29-Aug-22,1,0,0,25891602,"AM Tea 100",beverages
FAUG830402401,789402,29-Aug-22,0,1,0,25891401,"AM Curd 250",Dairy
FAUG831503202,789503,29-Aug-22,1,0,0,25891202,"AM Butter 250",Dairy
FAUG831221503,789221,30-Aug-22,1,0,0,25891303,"AM Biscuits 250",Dairy
FAUG831522301,789522,30-Aug-22,0,0,0,25891201,"AM Butter 100",Dairy
FAUG831402101,789402,30-Aug-22,0,1,0,25891101,"AM Milk 500",Dairy
FAUG831102303,789102,30-Aug-22,0,1,0,25891303,"AM Ghee 100",Dairy
FAUG831702303,789702,30-Aug-22,1,0,0,25891303,"AM Ghee 100",Dairy
FMR325720302,789720,22-Mar-22,1,1,1,25891302,"AM Ghee 150",Dairy
FMR324201403,789201,22-Mar-22,1,1,1,25891403,"AM Curd 50",Dairy
FMR324520503,789520,22-Mar-22,0,1,0,25891503,"AM Biscuits 250",Food
FMR324521603,789521,22-Mar-22,1,0,0,25891201,"AM Butter 100",beverages
